RIC,Trade Date,Settlement Price
YBAc6,2003-06-25,95.52
YBAc6,2003-06-26,95.29
YBAc6,2003-06-27,95.24
YBAc6,2003-06-30,95.23
YBAc6,2003-07-01,95.21
YBAc6,2003-07-02,95.16
YBAc6,2003-07-03,95.19
YBAc6,2003-07-04,95.17
YBAc6,2003-07-07,95.18
YBAc6,2003-07-08,95.13
YBAc6,2003-07-09,95.15
YBAc6,2003-07-10,95.21
YBAc6,2003-07-11,95.22
YBAc6,2003-07-14,95.23
YBAc6,2003-07-15,95.18
YBAc6,2003-07-16,94.99
YBAc6,2003-07-17,95.01
YBAc6,2003-07-18,95.02
YBAc6,2003-07-21,95.02
YBAc6,2003-07-22,94.97
YBAc6,2003-07-23,95.03
YBAc6,2003-07-24,95.08
YBAc6,2003-07-25,95.02
YBAc6,2003-07-28,94.97
YBAc6,2003-07-29,94.94
YBAc6,2003-07-30,94.91
YBAc6,2003-07-31,94.94
YBAc6,2003-08-01,94.82
YBAc6,2003-08-04,94.87
YBAc6,2003-08-05,94.88
YBAc6,2003-08-06,94.81
YBAc6,2003-08-07,94.86
YBAc6,2003-08-08,94.89
YBAc6,2003-08-11,94.72
YBAc6,2003-08-12,94.71
YBAc6,2003-08-13,94.69
YBAc6,2003-08-14,94.67
YBAc6,2003-08-15,94.7
YBAc6,2003-08-18,94.7
YBAc6,2003-08-19,94.71
YBAc6,2003-08-20,94.78
YBAc6,2003-08-21,94.75
YBAc6,2003-08-22,94.71
YBAc6,2003-08-25,94.71
YBAc6,2003-08-26,94.66
YBAc6,2003-08-27,94.69
YBAc6,2003-08-28,94.67
YBAc6,2003-08-29,94.71
YBAc6,2003-09-01,94.68
YBAc6,2003-09-02,94.58
YBAc6,2003-09-03,94.54
YBAc6,2003-09-04,94.5
YBAc6,2003-09-05,94.52
YBAc6,2003-09-08,94.6
YBAc6,2003-09-09,94.53
YBAc6,2003-09-10,94.54
YBAc6,2003-09-11,94.45
YBAc6,2003-09-12,94.37
YBAc6,2003-09-15,94.45
YBAc6,2003-09-16,94.47
YBAc6,2003-09-17,94.45
YBAc6,2003-09-18,94.47
YBAc6,2003-09-19,94.45
YBAc6,2003-09-22,94.5
YBAc6,2003-09-23,94.53
YBAc6,2003-09-24,94.53
YBAc6,2003-09-25,94.6
YBAc6,2003-09-26,94.6
YBAc6,2003-09-29,94.63
YBAc6,2003-09-30,94.56
YBAc6,2003-10-01,94.65
YBAc6,2003-10-02,94.65
YBAc6,2003-10-03,94.61
YBAc6,2003-10-06,94.36
YBAc6,2003-10-07,94.4
YBAc6,2003-10-08,94.38
YBAc6,2003-10-09,94.34
YBAc6,2003-10-10,94.3
YBAc6,2003-10-13,94.26
YBAc6,2003-10-14,94.22
YBAc6,2003-10-15,94.21
YBAc6,2003-10-16,94.16
YBAc6,2003-10-17,94.11
YBAc6,2003-10-20,94.1
YBAc6,2003-10-21,94.13
YBAc6,2003-10-22,94.17
YBAc6,2003-10-23,94.21
YBAc6,2003-10-24,94.14
YBAc6,2003-10-27,94.11
YBAc6,2003-10-28,94.08
YBAc6,2003-10-29,94.17
YBAc6,2003-10-30,94.09
YBAc6,2003-10-31,94.03
YBAc6,2003-11-03,93.99
YBAc6,2003-11-04,94
YBAc6,2003-11-05,93.91
YBAc6,2003-11-06,93.85
YBAc6,2003-11-07,93.82
YBAc6,2003-11-10,93.81
YBAc6,2003-11-11,93.83
YBAc6,2003-11-12,93.81
YBAc6,2003-11-13,93.77
YBAc6,2003-11-14,93.78
YBAc6,2003-11-17,93.86
YBAc6,2003-11-18,93.84
YBAc6,2003-11-19,93.9
YBAc6,2003-11-20,93.83
YBAc6,2003-11-21,93.88
YBAc6,2003-11-24,93.86
YBAc6,2003-11-25,93.82
YBAc6,2003-11-26,93.85
YBAc6,2003-11-27,93.78
YBAc6,2003-11-28,93.8
YBAc6,2003-12-01,93.74
YBAc6,2003-12-02,93.78
YBAc6,2003-12-03,93.78
YBAc6,2003-12-04,93.79
YBAc6,2003-12-05,93.88
YBAc6,2003-12-08,93.99
YBAc6,2003-12-09,93.98
YBAc6,2003-12-10,93.91
YBAc6,2003-12-11,93.93
YBAc6,2003-12-12,93.93
YBAc6,2003-12-15,93.88
YBAc6,2003-12-16,93.93
YBAc6,2003-12-17,94
YBAc6,2003-12-18,94.02
YBAc6,2003-12-19,94.02
YBAc6,2003-12-22,94.05
YBAc6,2003-12-23,94.05
YBAc6,2003-12-24,94.01
YBAc6,2003-12-29,94.07
YBAc6,2003-12-30,94.06
YBAc6,2003-12-31,94.06
YBAc6,2004-01-02,93.96
YBAc6,2004-01-05,93.89
YBAc6,2004-01-06,93.86
YBAc6,2004-01-07,93.9
YBAc6,2004-01-08,93.9
YBAc6,2004-01-09,93.91
YBAc6,2004-01-12,94.12
YBAc6,2004-01-13,94.13
YBAc6,2004-01-14,94.2
YBAc6,2004-01-15,94.18
YBAc6,2004-01-16,94.17
YBAc6,2004-01-19,94.12
YBAc6,2004-01-20,94.1
YBAc6,2004-01-21,94.14
YBAc6,2004-01-22,94.16
YBAc6,2004-01-23,94.23
YBAc6,2004-01-27,94.07
YBAc6,2004-01-28,94.14
YBAc6,2004-01-29,94.01
YBAc6,2004-01-30,94
YBAc6,2004-02-02,94.07
YBAc6,2004-02-03,94.12
YBAc6,2004-02-04,94.18
YBAc6,2004-02-05,94.18
YBAc6,2004-02-06,94.17
YBAc6,2004-02-09,94.21
YBAc6,2004-02-10,94.22
YBAc6,2004-02-11,94.18
YBAc6,2004-02-12,94.25
YBAc6,2004-02-13,94.23
YBAc6,2004-02-16,94.24
YBAc6,2004-02-17,94.16
YBAc6,2004-02-18,94.17
YBAc6,2004-02-19,94.14
YBAc6,2004-02-20,94.14
YBAc6,2004-02-23,94.04
YBAc6,2004-02-24,94.06
YBAc6,2004-02-25,94.09
YBAc6,2004-02-26,94.15
YBAc6,2004-02-27,94.16
YBAc6,2004-03-01,94.21
YBAc6,2004-03-02,94.22
YBAc6,2004-03-03,94.17
YBAc6,2004-03-04,94.17
YBAc6,2004-03-05,94.19
YBAc6,2004-03-08,94.34
YBAc6,2004-03-09,94.34
YBAc6,2004-03-10,94.37
YBAc6,2004-03-11,94.46
YBAc6,2004-03-12,94.51
YBAc6,2004-03-15,94.49
YBAc6,2004-03-16,94.5
YBAc6,2004-03-17,94.55
YBAc6,2004-03-18,94.51
YBAc6,2004-03-19,94.49
YBAc6,2004-03-22,94.52
YBAc6,2004-03-23,94.55
YBAc6,2004-03-24,94.58
YBAc6,2004-03-25,94.56
YBAc6,2004-03-26,94.54
YBAc6,2004-03-29,94.46
YBAc6,2004-03-30,94.42
YBAc6,2004-03-31,94.41
YBAc6,2004-04-01,94.47
YBAc6,2004-04-02,94.42
YBAc6,2004-04-05,94.21
YBAc6,2004-04-06,94.21
YBAc6,2004-04-07,94.27
YBAc6,2004-04-08,94.23
YBAc6,2004-04-13,94.19
YBAc6,2004-04-14,94.12
YBAc6,2004-04-15,94.13
YBAc6,2004-04-16,94.16
YBAc6,2004-04-19,94.18
YBAc6,2004-04-20,94.14
YBAc6,2004-04-21,94.09
YBAc6,2004-04-22,94.16
YBAc6,2004-04-23,94.2
YBAc6,2004-04-26,94.15
YBAc6,2004-04-27,94.17
YBAc6,2004-04-28,94.14
YBAc6,2004-04-29,94.04
YBAc6,2004-04-30,94.02
YBAc6,2004-05-03,94.04
YBAc6,2004-05-04,94.03
YBAc6,2004-05-05,94.05
YBAc6,2004-05-06,94.03
YBAc6,2004-05-07,94.04
YBAc6,2004-05-10,94.01
YBAc6,2004-05-11,94.03
YBAc6,2004-05-12,94.07
YBAc6,2004-05-13,94.03
YBAc6,2004-05-14,94
YBAc6,2004-05-17,94.09
YBAc6,2004-05-18,94.09
YBAc6,2004-05-19,94.05
YBAc6,2004-05-20,94.04
YBAc6,2004-05-21,94.08
YBAc6,2004-05-24,94.03
YBAc6,2004-05-25,94.08
YBAc6,2004-05-26,94.11
YBAc6,2004-05-27,94.18
YBAc6,2004-05-28,94.23
YBAc6,2004-05-31,94.22
YBAc6,2004-06-01,94.21
YBAc6,2004-06-02,94.28
YBAc6,2004-06-03,94.37
YBAc6,2004-06-04,94.35
YBAc6,2004-06-07,94.31
YBAc6,2004-06-08,94.32
YBAc6,2004-06-09,94.29
YBAc6,2004-06-10,94.28
YBAc6,2004-06-11,94.17
YBAc6,2004-06-14,94.17
YBAc6,2004-06-15,94.14
YBAc6,2004-06-16,94.25
YBAc6,2004-06-17,94.27
YBAc6,2004-06-18,94.31
YBAc6,2004-06-21,94.26
YBAc6,2004-06-22,94.28
YBAc6,2004-06-23,94.23
YBAc6,2004-06-24,94.25
YBAc6,2004-06-25,94.26
YBAc6,2004-06-28,94.25
YBAc6,2004-06-29,94.21
YBAc6,2004-06-30,94.14
YBAc6,2004-07-01,94.12
YBAc6,2004-07-02,94.12
YBAc6,2004-07-05,94.17
YBAc6,2004-07-06,94.2
YBAc6,2004-07-07,94.2
YBAc6,2004-07-08,94.28
YBAc6,2004-07-09,94.29
YBAc6,2004-07-12,94.31
YBAc6,2004-07-13,94.28
YBAc6,2004-07-14,94.23
YBAc6,2004-07-15,94.21
YBAc6,2004-07-16,94.19
YBAc6,2004-07-19,94.27
YBAc6,2004-07-20,94.29
YBAc6,2004-07-21,94.21
YBAc6,2004-07-22,94.23
YBAc6,2004-07-23,94.25
YBAc6,2004-07-26,94.24
YBAc6,2004-07-27,94.23
YBAc6,2004-07-28,94.16
YBAc6,2004-07-29,94.14
YBAc6,2004-07-30,94.11
YBAc6,2004-08-02,94.18
YBAc6,2004-08-03,94.17
YBAc6,2004-08-04,94.25
YBAc6,2004-08-05,94.24
YBAc6,2004-08-06,94.26
YBAc6,2004-08-09,94.31
YBAc6,2004-08-10,94.3
YBAc6,2004-08-11,94.28
YBAc6,2004-08-12,94.29
YBAc6,2004-08-13,94.31
YBAc6,2004-08-16,94.3
YBAc6,2004-08-17,94.28
YBAc6,2004-08-18,94.34
YBAc6,2004-08-19,94.32
YBAc6,2004-08-20,94.35
YBAc6,2004-08-23,94.32
YBAc6,2004-08-24,94.28
YBAc6,2004-08-25,94.31
YBAc6,2004-08-26,94.34
YBAc6,2004-08-27,94.37
YBAc6,2004-08-30,94.33
YBAc6,2004-08-31,94.33
YBAc6,2004-09-01,94.38
YBAc6,2004-09-02,94.42
YBAc6,2004-09-03,94.41
YBAc6,2004-09-06,94.27
YBAc6,2004-09-07,94.26
YBAc6,2004-09-08,94.28
YBAc6,2004-09-09,94.42
YBAc6,2004-09-10,94.39
YBAc6,2004-09-13,94.39
YBAc6,2004-09-14,94.44
YBAc6,2004-09-15,94.46
YBAc6,2004-09-16,94.44
YBAc6,2004-09-17,94.47
YBAc6,2004-09-20,94.44
YBAc6,2004-09-21,94.46
YBAc6,2004-09-22,94.44
YBAc6,2004-09-23,94.47
YBAc6,2004-09-24,94.42
YBAc6,2004-09-27,94.39
YBAc6,2004-09-28,94.42
YBAc6,2004-09-29,94.35
YBAc6,2004-09-30,94.34
YBAc6,2004-10-01,94.37
YBAc6,2004-10-04,94.35
YBAc6,2004-10-05,94.37
YBAc6,2004-10-06,94.38
YBAc6,2004-10-07,94.35
YBAc6,2004-10-08,94.33
YBAc6,2004-10-11,94.39
YBAc6,2004-10-12,94.4
YBAc6,2004-10-13,94.4
YBAc6,2004-10-14,94.46
YBAc6,2004-10-15,94.5
YBAc6,2004-10-18,94.49
YBAc6,2004-10-19,94.49
YBAc6,2004-10-20,94.5
YBAc6,2004-10-21,94.49
YBAc6,2004-10-22,94.45
YBAc6,2004-10-25,94.5
YBAc6,2004-10-26,94.44
YBAc6,2004-10-27,94.49
YBAc6,2004-10-28,94.44
YBAc6,2004-10-29,94.42
YBAc6,2004-11-01,94.46
YBAc6,2004-11-02,94.43
YBAc6,2004-11-03,94.41
YBAc6,2004-11-04,94.43
YBAc6,2004-11-05,94.46
YBAc6,2004-11-08,94.37
YBAc6,2004-11-09,94.37
YBAc6,2004-11-10,94.36
YBAc6,2004-11-11,94.3
YBAc6,2004-11-12,94.28
YBAc6,2004-11-15,94.3
YBAc6,2004-11-16,94.29
YBAc6,2004-11-17,94.31
YBAc6,2004-11-18,94.39
YBAc6,2004-11-19,94.45
YBAc6,2004-11-22,94.43
YBAc6,2004-11-23,94.45
YBAc6,2004-11-24,94.5
YBAc6,2004-11-25,94.56
YBAc6,2004-11-26,94.57
YBAc6,2004-11-29,94.61
YBAc6,2004-11-30,94.65
YBAc6,2004-12-01,94.67
YBAc6,2004-12-02,94.64
YBAc6,2004-12-03,94.62
YBAc6,2004-12-06,94.67
YBAc6,2004-12-07,94.68
YBAc6,2004-12-08,94.7
YBAc6,2004-12-09,94.66
YBAc6,2004-12-10,94.57
YBAc6,2004-12-13,94.56
YBAc6,2004-12-14,94.57
YBAc6,2004-12-15,94.61
YBAc6,2004-12-16,94.65
YBAc6,2004-12-17,94.61
YBAc6,2004-12-20,94.55
YBAc6,2004-12-21,94.5
YBAc6,2004-12-22,94.49
YBAc6,2004-12-23,94.51
YBAc6,2004-12-24,94.51
YBAc6,2004-12-29,94.46
YBAc6,2004-12-30,94.43
YBAc6,2004-12-31,94.45
YBAc6,2005-01-04,94.35
YBAc6,2005-01-05,94.31
YBAc6,2005-01-06,94.34
YBAc6,2005-01-07,94.37
YBAc6,2005-01-10,94.36
YBAc6,2005-01-11,94.44
YBAc6,2005-01-12,94.51
YBAc6,2005-01-13,94.51
YBAc6,2005-01-14,94.56
YBAc6,2005-01-17,94.56
YBAc6,2005-01-18,94.51
YBAc6,2005-01-19,94.45
YBAc6,2005-01-20,94.47
YBAc6,2005-01-21,94.45
YBAc6,2005-01-24,94.45
YBAc6,2005-01-25,94.36
YBAc6,2005-01-26,94.37
YBAc6,2005-01-27,94.33
YBAc6,2005-01-28,94.32
YBAc6,2005-01-31,94.29
YBAc6,2005-02-01,94.32
YBAc6,2005-02-02,94.35
YBAc6,2005-02-03,94.32
YBAc6,2005-02-04,94.33
YBAc6,2005-02-07,94.25
YBAc6,2005-02-08,94.26
YBAc6,2005-02-09,94.27
YBAc6,2005-02-10,94.24
YBAc6,2005-02-11,94.2
YBAc6,2005-02-14,94.18
YBAc6,2005-02-15,94.18
YBAc6,2005-02-16,94.17
YBAc6,2005-02-17,94.15
YBAc6,2005-02-18,94.17
YBAc6,2005-02-21,94.12
YBAc6,2005-02-22,94.12
YBAc6,2005-02-23,94.13
YBAc6,2005-02-24,94.14
YBAc6,2005-02-25,94.1
YBAc6,2005-02-28,94.07
YBAc6,2005-03-01,94.07
YBAc6,2005-03-02,94.09
YBAc6,2005-03-03,94.1
YBAc6,2005-03-04,94.1
YBAc6,2005-03-07,94.1
YBAc6,2005-03-08,94.1
YBAc6,2005-03-09,94.11
YBAc6,2005-03-10,94.06
YBAc6,2005-03-11,94.04
YBAc6,2005-03-14,94.03
YBAc6,2005-03-15,94.04
YBAc6,2005-03-16,94.02
YBAc6,2005-03-17,94.05
YBAc6,2005-03-18,94.03
YBAc6,2005-03-21,94.01
YBAc6,2005-03-22,93.97
YBAc6,2005-03-23,93.94
YBAc6,2005-03-24,93.96
YBAc6,2005-03-28,93.94
YBAc6,2005-03-29,93.93
YBAc6,2005-03-30,93.94
YBAc6,2005-03-31,93.98
YBAc6,2005-04-01,94.05
YBAc6,2005-04-04,94.04
YBAc6,2005-04-05,94.07
YBAc6,2005-04-06,94.17
YBAc6,2005-04-07,94.13
YBAc6,2005-04-08,94.13
YBAc6,2005-04-11,94.12
YBAc6,2005-04-12,94.13
YBAc6,2005-04-13,94.18
YBAc6,2005-04-14,94.23
YBAc6,2005-04-15,94.25
YBAc6,2005-04-18,94.33
YBAc6,2005-04-19,94.3
YBAc6,2005-04-20,94.33
YBAc6,2005-04-21,94.33
YBAc6,2005-04-22,94.26
YBAc6,2005-04-25,94.27
YBAc6,2005-04-26,94.32
YBAc6,2005-04-27,94.34
YBAc6,2005-04-28,94.37
YBAc6,2005-04-29,94.36
YBAc6,2005-05-02,94.36
YBAc6,2005-05-03,94.37
YBAc6,2005-05-04,94.41
YBAc6,2005-05-05,94.4
YBAc6,2005-05-06,94.44
YBAc6,2005-05-09,94.37
YBAc6,2005-05-10,94.38
YBAc6,2005-05-11,94.4
YBAc6,2005-05-12,94.4
YBAc6,2005-05-13,94.42
YBAc6,2005-05-16,94.44
YBAc6,2005-05-17,94.43
YBAc6,2005-05-18,94.43
YBAc6,2005-05-19,94.42
YBAc6,2005-05-20,94.37
YBAc6,2005-05-23,94.32
YBAc6,2005-05-24,94.39
YBAc6,2005-05-25,94.43
YBAc6,2005-05-26,94.42
YBAc6,2005-05-27,94.44
YBAc6,2005-05-30,94.47
YBAc6,2005-05-31,94.5
YBAc6,2005-06-01,94.52
YBAc6,2005-06-02,94.54
YBAc6,2005-06-03,94.55
YBAc6,2005-06-06,94.53
YBAc6,2005-06-07,94.57
YBAc6,2005-06-08,94.58
YBAc6,2005-06-09,94.55
YBAc6,2005-06-10,94.51
YBAc6,2005-06-13,94.49
YBAc6,2005-06-14,94.45
YBAc6,2005-06-15,94.43
YBAc6,2005-06-16,94.41
YBAc6,2005-06-17,94.43
YBAc6,2005-06-20,94.45
YBAc6,2005-06-21,94.41
YBAc6,2005-06-22,94.45
YBAc6,2005-06-23,94.54
YBAc6,2005-06-24,94.56
YBAc6,2005-06-27,94.58
YBAc6,2005-06-28,94.56
YBAc6,2005-06-29,94.53
YBAc6,2005-06-30,94.53
YBAc6,2005-07-01,94.54
YBAc6,2005-07-04,94.46
YBAc6,2005-07-05,94.47
YBAc6,2005-07-06,94.49
YBAc6,2005-07-07,94.44
YBAc6,2005-07-08,94.5
YBAc6,2005-07-11,94.46
YBAc6,2005-07-12,94.43
YBAc6,2005-07-13,94.39
YBAc6,2005-07-14,94.41
YBAc6,2005-07-15,94.43
YBAc6,2005-07-18,94.41
YBAc6,2005-07-19,94.39
YBAc6,2005-07-20,94.41
YBAc6,2005-07-21,94.42
YBAc6,2005-07-22,94.35
YBAc6,2005-07-25,94.4
YBAc6,2005-07-26,94.42
YBAc6,2005-07-27,94.46
YBAc6,2005-07-28,94.46
YBAc6,2005-07-29,94.5
YBAc6,2005-08-01,94.43
YBAc6,2005-08-02,94.39
YBAc6,2005-08-03,94.36
YBAc6,2005-08-04,94.37
YBAc6,2005-08-05,94.34
YBAc6,2005-08-08,94.33
YBAc6,2005-08-09,94.37
YBAc6,2005-08-10,94.41
YBAc6,2005-08-11,94.35
YBAc6,2005-08-12,94.42
YBAc6,2005-08-15,94.49
YBAc6,2005-08-16,94.49
YBAc6,2005-08-17,94.53
YBAc6,2005-08-18,94.52
YBAc6,2005-08-19,94.55
YBAc6,2005-08-22,94.53
YBAc6,2005-08-23,94.52
YBAc6,2005-08-24,94.55
YBAc6,2005-08-25,94.54
YBAc6,2005-08-26,94.59
YBAc6,2005-08-29,94.63
YBAc6,2005-08-30,94.59
YBAc6,2005-08-31,94.64
YBAc6,2005-09-01,94.67
YBAc6,2005-09-02,94.72
YBAc6,2005-09-05,94.73
YBAc6,2005-09-06,94.68
YBAc6,2005-09-07,94.59
YBAc6,2005-09-08,94.54
YBAc6,2005-09-09,94.48
YBAc6,2005-09-12,94.46
YBAc6,2005-09-13,94.43
YBAc6,2005-09-14,94.49
YBAc6,2005-09-15,94.47
YBAc6,2005-09-16,94.45
YBAc6,2005-09-19,94.41
YBAc6,2005-09-20,94.43
YBAc6,2005-09-21,94.44
YBAc6,2005-09-22,94.49
YBAc6,2005-09-23,94.46
YBAc6,2005-09-26,94.35
YBAc6,2005-09-27,94.31
YBAc6,2005-09-28,94.25
YBAc6,2005-09-29,94.28
YBAc6,2005-09-30,94.25
YBAc6,2005-10-03,94.22
YBAc6,2005-10-04,94.19
YBAc6,2005-10-05,94.24
YBAc6,2005-10-06,94.29
YBAc6,2005-10-07,94.27
YBAc6,2005-10-10,94.25
YBAc6,2005-10-11,94.25
YBAc6,2005-10-12,94.21
YBAc6,2005-10-13,94.23
YBAc6,2005-10-14,94.2
YBAc6,2005-10-17,94.2
YBAc6,2005-10-18,94.2
YBAc6,2005-10-19,94.24
YBAc6,2005-10-20,94.26
YBAc6,2005-10-21,94.28
YBAc6,2005-10-24,94.26
YBAc6,2005-10-25,94.21
YBAc6,2005-10-26,94.19
YBAc6,2005-10-27,94.19
YBAc6,2005-10-28,94.24
YBAc6,2005-10-31,94.21
YBAc6,2005-11-01,94.2
YBAc6,2005-11-02,94.22
YBAc6,2005-11-03,94.2
YBAc6,2005-11-04,94.15
YBAc6,2005-11-07,94.12
YBAc6,2005-11-08,94.14
YBAc6,2005-11-09,94.15
YBAc6,2005-11-10,94.16
YBAc6,2005-11-11,94.22
YBAc6,2005-11-14,94.27
YBAc6,2005-11-15,94.22
YBAc6,2005-11-16,94.25
YBAc6,2005-11-17,94.3
YBAc6,2005-11-18,94.3
YBAc6,2005-11-21,94.26
YBAc6,2005-11-22,94.29
YBAc6,2005-11-23,94.33
YBAc6,2005-11-24,94.29
YBAc6,2005-11-25,94.3
YBAc6,2005-11-28,94.31
YBAc6,2005-11-29,94.32
YBAc6,2005-11-30,94.3
YBAc6,2005-12-01,94.29
YBAc6,2005-12-02,94.31
YBAc6,2005-12-05,94.24
YBAc6,2005-12-06,94.2
YBAc6,2005-12-07,94.24
YBAc6,2005-12-08,94.18
YBAc6,2005-12-09,94.19
YBAc6,2005-12-12,94.15
YBAc6,2005-12-13,94.12
YBAc6,2005-12-14,94.15
YBAc6,2005-12-15,94.23
YBAc6,2005-12-16,94.26
YBAc6,2005-12-19,94.26
YBAc6,2005-12-20,94.27
YBAc6,2005-12-21,94.27
YBAc6,2005-12-22,94.27
YBAc6,2005-12-23,94.32
YBAc6,2005-12-28,94.34
YBAc6,2005-12-29,94.35
YBAc6,2005-12-30,94.34
YBAc6,2006-01-03,94.32
YBAc6,2006-01-04,94.38
YBAc6,2006-01-05,94.41
YBAc6,2006-01-06,94.42
YBAc6,2006-01-09,94.43
YBAc6,2006-01-10,94.44
YBAc6,2006-01-11,94.4
YBAc6,2006-01-12,94.41
YBAc6,2006-01-13,94.46
YBAc6,2006-01-16,94.48
YBAc6,2006-01-17,94.46
YBAc6,2006-01-18,94.5
YBAc6,2006-01-19,94.47
YBAc6,2006-01-20,94.44
YBAc6,2006-01-23,94.47
YBAc6,2006-01-24,94.47
YBAc6,2006-01-25,94.4
YBAc6,2006-01-26,94.33
YBAc6,2006-01-27,94.31
YBAc6,2006-01-30,94.31
YBAc6,2006-01-31,94.32
YBAc6,2006-02-01,94.35
YBAc6,2006-02-02,94.28
YBAc6,2006-02-03,94.31
YBAc6,2006-02-06,94.34
YBAc6,2006-02-07,94.3
YBAc6,2006-02-08,94.36
YBAc6,2006-02-09,94.41
YBAc6,2006-02-10,94.43
YBAc6,2006-02-13,94.39
YBAc6,2006-02-14,94.41
YBAc6,2006-02-15,94.42
YBAc6,2006-02-16,94.42
YBAc6,2006-02-17,94.41
YBAc6,2006-02-20,94.43
YBAc6,2006-02-21,94.42
YBAc6,2006-02-22,94.41
YBAc6,2006-02-23,94.43
YBAc6,2006-02-24,94.41
YBAc6,2006-02-27,94.36
YBAc6,2006-02-28,94.36
YBAc6,2006-03-01,94.4
YBAc6,2006-03-02,94.39
YBAc6,2006-03-03,94.35
YBAc6,2006-03-06,94.31
YBAc6,2006-03-07,94.32
YBAc6,2006-03-08,94.33
YBAc6,2006-03-09,94.3
YBAc6,2006-03-10,94.28
YBAc6,2006-03-13,94.22
YBAc6,2006-03-14,94.23
YBAc6,2006-03-15,94.29
YBAc6,2006-03-16,94.28
YBAc6,2006-03-17,94.35
YBAc6,2006-03-20,94.35
YBAc6,2006-03-21,94.34
YBAc6,2006-03-22,94.3
YBAc6,2006-03-23,94.31
YBAc6,2006-03-24,94.29
YBAc6,2006-03-27,94.36
YBAc6,2006-03-28,94.36
YBAc6,2006-03-29,94.29
YBAc6,2006-03-30,94.29
YBAc6,2006-03-31,94.26
YBAc6,2006-04-03,94.24
YBAc6,2006-04-04,94.2
YBAc6,2006-04-05,94.18
YBAc6,2006-04-06,94.08
YBAc6,2006-04-07,94.08
YBAc6,2006-04-10,94.05
YBAc6,2006-04-11,94.02
YBAc6,2006-04-12,94.05
YBAc6,2006-04-13,94.01
YBAc6,2006-04-18,94.01
YBAc6,2006-04-19,94.04
YBAc6,2006-04-20,94.01
YBAc6,2006-04-21,93.98
YBAc6,2006-04-24,93.99
YBAc6,2006-04-25,94
YBAc6,2006-04-26,93.91
YBAc6,2006-04-27,93.88
YBAc6,2006-04-28,93.92
YBAc6,2006-05-01,93.93
YBAc6,2006-05-02,93.9
YBAc6,2006-05-03,93.86
YBAc6,2006-05-04,93.83
YBAc6,2006-05-05,93.86
YBAc6,2006-05-08,93.88
YBAc6,2006-05-09,93.86
YBAc6,2006-05-10,93.8
YBAc6,2006-05-11,93.81
YBAc6,2006-05-12,93.82
YBAc6,2006-05-15,93.81
YBAc6,2006-05-16,93.85
YBAc6,2006-05-17,93.85
YBAc6,2006-05-18,93.81
YBAc6,2006-05-19,93.88
YBAc6,2006-05-22,93.91
YBAc6,2006-05-23,93.93
YBAc6,2006-05-24,93.92
YBAc6,2006-05-25,93.91
YBAc6,2006-05-26,93.89
YBAc6,2006-05-29,93.9
YBAc6,2006-05-30,93.88
YBAc6,2006-05-31,93.9
YBAc6,2006-06-01,93.88
YBAc6,2006-06-02,93.9
YBAc6,2006-06-05,94
YBAc6,2006-06-06,93.96
YBAc6,2006-06-07,93.97
YBAc6,2006-06-08,93.9
YBAc6,2006-06-09,93.88
YBAc6,2006-06-12,93.89
YBAc6,2006-06-13,93.9
YBAc6,2006-06-14,93.92
YBAc6,2006-06-15,93.87
YBAc6,2006-06-16,93.83
YBAc6,2006-06-19,93.79
YBAc6,2006-06-20,93.79
YBAc6,2006-06-21,93.8
YBAc6,2006-06-22,93.77
YBAc6,2006-06-23,93.73
YBAc6,2006-06-26,93.72
YBAc6,2006-06-27,93.72
YBAc6,2006-06-28,93.74
YBAc6,2006-06-29,93.71
YBAc6,2006-06-30,93.79
YBAc6,2006-07-03,93.82
YBAc6,2006-07-04,93.78
YBAc6,2006-07-05,93.77
YBAc6,2006-07-06,93.72
YBAc6,2006-07-07,93.71
YBAc6,2006-07-10,93.75
YBAc6,2006-07-11,93.72
YBAc6,2006-07-12,93.69
YBAc6,2006-07-13,93.61
YBAc6,2006-07-14,93.65
YBAc6,2006-07-17,93.63
YBAc6,2006-07-18,93.6
YBAc6,2006-07-19,93.61
YBAc6,2006-07-20,93.64
YBAc6,2006-07-21,93.69
YBAc6,2006-07-24,93.64
YBAc6,2006-07-25,93.63
YBAc6,2006-07-26,93.58
YBAc6,2006-07-27,93.62
YBAc6,2006-07-28,93.6
YBAc6,2006-07-31,93.64
YBAc6,2006-08-01,93.66
YBAc6,2006-08-02,93.68
YBAc6,2006-08-03,93.71
YBAc6,2006-08-04,93.67
YBAc6,2006-08-07,93.74
YBAc6,2006-08-08,93.74
YBAc6,2006-08-09,93.73
YBAc6,2006-08-10,93.66
YBAc6,2006-08-11,93.64
YBAc6,2006-08-14,93.59
YBAc6,2006-08-15,93.57
YBAc6,2006-08-16,93.62
YBAc6,2006-08-17,93.7
YBAc6,2006-08-18,93.73
YBAc6,2006-08-21,93.75
YBAc6,2006-08-22,93.73
YBAc6,2006-08-23,93.73
YBAc6,2006-08-24,93.72
YBAc6,2006-08-25,93.75
YBAc6,2006-08-28,93.74
YBAc6,2006-08-29,93.73
YBAc6,2006-08-30,93.76
YBAc6,2006-08-31,93.79
YBAc6,2006-09-01,93.81
YBAc6,2006-09-04,93.77
YBAc6,2006-09-05,93.75
YBAc6,2006-09-06,93.74
YBAc6,2006-09-07,93.74
YBAc6,2006-09-08,93.76
